926,以下哪项是关于Amazon CloudWatch的错误陈述？, 您可以使用CloudWatch收集和跟踪指标，这些指标是您要为资源和应用程序衡量的变量。, 您可以根据您定义的规则将CloudWatch警报设置为发送通知或自动更改您正在监控的资源。, 您可以控制和监视所有安全组及其相关规则。, 您可以在系统范围内了解资源利用率，应用程序性能和运营状况。,,,,,,,C,,"Amazon CloudWatch monitors your Amazon Web Services (AWS) resources and the applications you run on AWS in real-time. You can use CloudWatch to collect and track metrics, which are the variables you want to measure for your resources and applications. CloudWatch alarms send notifications or automatically make changes to the resources you are monitoring based on rules that you define. For example, you can monitor the CPU usage and disk reads and writes of your Amazon Elastic Compute Cloud (Amazon EC2) instances and then use this data to determine whether you should launch additional instances to handle increased load. You can also use this data to stop under-used instances to save money. In addition to monitoring the built-in metrics that come with AWS, you can monitor your own custom metrics. With CloudWatch, you gain system-wide visibility into resource utilization, application performance, and operational health. http://docs.aws.amazon.com/AmazonCloudWatch/latest/DeveloperGuide/WhatIsCloudWatch.html"
927,以下哪个术语不是关键的CloudWatch概念？, 命名空间, 单位, 时间戳, 索引,,,,,,,D,,"The terminology and concepts that are central to one's understanding and use of Amazon CloudWatch are as follows: metrics, namespaces, dimensions, timestamps, units, statistics, periods, aggregation, alarms, and regions. http://docs.aws.amazon.com/AmazonCloudWatch/latest/DeveloperGuide/cloudwatch_concepts.html"
928,VPC中的网络ACL在______处运行。, TCP级别, 实例级别, 子网级别, 网关级别,,,,,,,C,,"Security Groups in VPC operate at the instance level, providing a way to control the incoming and outgoing instance traffic. In contrast, network ACLs operate at the subnet level, providing a way to control the traffic that flows through the subnets of your VPC. http://docs.aws.amazon.com/AmazonVPC/latest/UserGuide/ VPC_Security.html"
929,您的VPC会自动附带一个可修改的默认网络ACL，默认情况下为_____。, 阻止出站流量, 仅允许入站流量, 允许所有入站和出站流量, 阻止所有入站和出站流量,,,,,,,C,,"Your VPC automatically comes with a modifiable default network ACL. By default, it allows all inbound and outbound traffic. http://docs.aws.amazon.com/AmazonVPC/latest/UserGuide/VPC_ACLs.html"
930,在配置Auto Scaling时，用户在哪个屏幕中选择可用区？, Auto Scaling组创建, Auto Scaling实例创建, Auto Scaling启动配置创建, Auto Scaling策略创建,,,,,,,A,,You can take advantage of the safety and reliability of geographic redundancy by spanning your Auto Scaling group across multiple Availability Zones within a region and then attaching a load balancer to distribute incoming traffic across those Availability Zones. Incoming traffic is distributed equally across all Availability Zones enabled for your load balancer. http://docs.aws.amazon.com/AutoScaling/latest/DeveloperGuide/GettingStartedTutorial.html
931,下面提到的哪些CloudWatch服务不属于AWS免费套餐的一部分？, 10个警报/月, 每月100万API请求, 10个指标/月, 15个详细的监控指标,,,,,,,D,,"CloudWatch provides the basic monitoring metrics (at five-minute frequency), 10 metrics (applicable to detailed monitoring for the Amazon EC2 instances or custom metrics), 10 alarms, and 1 million API requests each month at no additional charge. http://aws.amazon.com/cloudwatch/pricing/"
932,在使用Amazon Kinesis向CloudWatch发送指标的上下文中，以下哪个语句最能描述指标“PutRecord.Latency”？, 它是在指定时间段内测量的每次PutRecord操作所花费的时间。, 它是每个Amazon Kinesis流的PutRecords操作中成功记录的数量，在指定时间段内测量。, 这是PutRecords操作计算PutRecords操作统计数据所需的时间。, 这是在指定时间段内测量的每个Amazon Kinesis流的成功PutRecord操作数。,,,,,,,A,,"The metric PutRecord.Latency measures the time taken per PutRecord operation, measured over the specified time period. Dimensions: StreamName Statistics: Minimum, Maximum, Average Units: Milliseconds http://docs.aws.amazon.com/kinesis/latest/dev/monitoring_with_cloudwatch.html"
933,用户是否可以在单个图表上描绘CloudWatch指标，例如以％为单位的CPU利用率和以字节为单位的网络I / O？, 不，用户无法在同一图表上绘制两个单独的指标。, 是的，用户可以在一个图表上随时间绘制多个指标。, 不，用户无法在单个图表上绘制多个指标，因为单位不同。, 是的，如果用户在同一个AZ中属于同一个实例，则用户可以在同一个图表上绘制多个指标。,,,,,,,B,,graph them on a single graph. It is not required that they should be of the same instance. They can be of different instances with the same AMI or based on some other dimension. You can filter records and plot them all on the same graph. http://docs.aws.amazon.com/AmazonCloudWatch/latest/DeveloperGuide/graph_a_metric_all_resources.html
934,在Auto Scaling组创建之前，会出现以下哪项？, 创建Auto Scaling启动配置, 创建Auto Scaling策略, 创建Auto Scaling标记, 创建Auto Scaling实例,,,,,,,A,,"The Auto Scaling launch config is the first step that should be run before a user can create an Auto Scaling group. The launch config has all the information, such as the instance type, AMI ID, and other instance launch parameters. The Auto Scaling group uses this launch config to create a new group. http://docs.aws.amazon.com/AutoScaling/latest/DeveloperGuide/LaunchConfiguration.html"
935,Amazon EC2中的展示位置组可以, 将高内存实例放在一个逻辑组中。, 逻辑地命名和标记系统的不同层（数据库，应用程序，业务逻辑等）。, 实际隔离任何实例类型，以便组访问本地资源。, 减少网络延迟并提高网络吞吐量,,,,,,,D,,"A placement group is a logical grouping of instances within a single Availability Zone. Placement groups are recommended for applications that benefit from low network latency, high network throughput, or both. To provide the lowest latency, and the highest packet-per-second network performance for your placement group, choose an instance type that supports enhanced networking. https://aws.amazon.com/ec2/faqs/"
936,以下哪项陈述适用于Auto Scaling？, 您只能删除Auto Scaling组，但不能删除Auto Scaling设置。, 如果正在删除Auto Scaling基础结构，则不必删除启动配置。, 您只能删除Auto Scaling设置，但不能删除Auto Scaling组。, 如果要删除Auto Scaling基础结构，则必须删除启动配置。,,,,,,,B,,"You can create an Auto Scaling group to maintain the healthy number of instances at all times, and optionally delete this basic Auto Scaling infrastructure. You can either delete your Auto Scaling set up or delete just your Auto Scaling group and keep your launch configuration to use at a later time. http://docs.aws.amazon.com/AutoScaling/latest/DeveloperGuide/GettingStartedTutorial.html"
937,如果仅指定常规端点（autoscaling.amazonaws.com），Auto Scaling会将您的请求定向到：, us-west-2端点。, EU-中央-1。, eu-west-1终点。, us-east-1端点。,,,,,,,D,,"If you just specify the general endpoint (autoscaling.amazonaws.com), Auto Scaling directs your request to the us- east-1 endpoint. http://docs.aws.amazon.com/general/latest/gr/rande.html"
938,用户已使用Auto Scaling配置ELB。用户暂时中止Auto Scaling终止进程。在此期间，可用区重新平衡过程（AZRebalance）可能会导致什么？, Auto Scaling将继续在所有AZ中启动实例，直到达到最大实例数。, AZ Rebalancing现在可以允许Auto Scaling启动或终止任何实例。, AZ重新平衡可能允许可用区中的数字实例保持高于最大大小, 在保持启动活动的同时，无法暂停终止进程。,,,,,,,C,,"Auto Scaling performs various processes, such as Launch, Terminate, and Availability Zone Rebalance (AZRebalance). The AZRebalance process type seeks to maintain a balanced number of instances across Availability Zones within a region. If the user suspends the Terminate process, the AZRebalance process can cause the Auto Scaling group to grow up to ten percent larger than the maximum size. This is because Auto Scaling allows groups to temporarily grow larger than the maximum size during rebalancing activities. If Auto Scaling cannot terminate instances, the Auto Scaling group could remain up to ten percent larger than the maximum size until the user resumes the Terminate process type. http://docs.aws.amazon.com/AutoScaling/latest/DeveloperGuide/US_SuspendResume.html"
939,什么是Amazon CloudFront？, 全球内容交付网络, 用于将文件上载到云的加密端点, 用于安排定期数据移动的Web服务, Amazon Web Services的开发前端,,,,,,,A,,"Amazon CloudFront is a global content delivery network (CDN) service that accelerates delivery of your websites, APIs, video content or other web assets through CDN caching. It integrates with other Amazon Web Services products to give developers and businesses an easy way to accelerate content to end users with no minimum usage commitments. https://aws.amazon.com/cloudfront/"
940,Elastic Load Balancing会自动在多个_____实例之间分配传入流量。, EC2, RDS, M3, D B,,,,,,,A,,"AWS provides the Elastic Load Balancing service to automatically distribute the incoming traffic across multiple Amazon Elastic Compute Cloud (Amazon EC2) instances. The load balancer serves as a single point of contact for clients, which increases the availability of your application. You can add and remove instances from your load balancer as your needs change, without disrupting the overall flow of requests to your application. http://docs.aws.amazon.com/ElasticLoadBalancing/latest/DeveloperGuide/SvcIntro.html"
941,___________是云应用程序的任务协调和状态管理服务。, 亚马逊SWF, 亚马逊FPS, 亚马逊SES, 亚马逊SNS,,,,,,,A,,"Amazon Simple Workflow (Amazon SWF) is a task coordination and state management service for cloud applications. With Amazon SWF, you can stop writing complex glue-code and state machinery and invest more in the business logic that makes your applications unique. http://aws.amazon.com/swf/"
942,块设备是按顺序移动数据的存储设备。 Amazon EC2支持多少种类型的块设备？, 2  - 实例存储卷和EBS卷, 5  - 通用SSD，预配置IOPS SSD，吞吐量优化硬盘，冷硬盘和磁性, 3  -  SSD，HDD和磁性, 1  - 实例存储卷,,,,,,,A,,"A block device is a storage device that moves data in sequences of bytes or bits (blocks). These devices support random access and generally use buffered I/O. Examples include hard disks, CD-ROM drives, and flash drives. A block device can be physically attached to a computer or accessed remotely as if it were physically attached to the computer. Amazon EC2 supports two types of block devices: . Amazon EC2 supports two types of block devices. . Instance store volumes (virtual devices whose underlying hardware is physically attached to the host computer for the instance) . EBS volumes (remote storage devices) The SSD, HDD and Magnetic choices are all options for the type of storage offered via EBS volumes. They are not types of block devices. http://docs.amazonwebservices.com/AWSEC2/latest/UserGuide/block-device-mapping-concepts.html"
943,是否可以从Internet访问S3对象？, 是的，但它必须通过EC2。, 是的，如果设置了适当的公共可读访问和ACL，则是可能的。, 不，无法从Internet访问任何S3对象。, 不，只能从Internet读取S3对象的一般概述。,,,,,,,B,,You must grant read permission on the specific objects to make them publicly accessible so that your users can view them on your website. You make objects publicly readable by using either the object ACL or by writing a bucket policy. https://aws.amazon.com/articles/5050
944,_________是一种快速，可靠，可扩展，完全管理的消息队列服务。, AWS Data Pipeline, 亚马逊SES, 亚马逊SQS, 亚马逊SNS,,,,,,,C,,"Amazon Simple Queue Service (SQS) is a fast, reliable, scalable, fully managed message queuing service. SQS makes it simple and cost-effective to decouple the components of a cloud application. Decoupling the components of an application ?You have a queue of work items and want to track the successful completion of each item independently. Amazon SQS tracks the ACK/FAIL results, so the application does not have to maintain a persistent checkpoint or cursor. After a configured visibility timeout, Amazon SQS deletes acknowledged messages and redelivers failed messages. Configuring individual message delay ?You have a job queue and you need to schedule individual jobs with a delay. With standard queues, you can configure individual messages to have a delay of up to 15 minutes. Dynamically increasing concurrency or throughput at read time ?You have a work queue and want to add more consumers until the backlog is cleared. Amazon SQS requires no pre-provisioning. Scaling transparently ?You buffer requests and the load changes as a result of occasional load spikes or the natural growth of your business. Because Amazon SQS can process each buffered request independently, Amazon SQS can scale transparently to handle the load without any provisioning instructions from you. http://aws.amazon.com/sqs/"
945,亚马逊VPC代表什么？, 亚马逊虚拟私有云, 亚马逊可变电力集群, 亚马逊虚拟私人电脑, 亚马逊虚拟公共云,,,,,,,A,,"Amazon VPC stands for Amazon Virtual Private Cloud (Amazon VPC). Amazon VPC lets you provision a logically isolated section of the Amazon Web Services (AWS) cloud where you can launch AWS resources in a virtual network that you define. You have complete control over your virtual networking environment, including selection of your own IP address range, creation of subnets, and configuration of route tables and network gateways. You can also create a hardware Virtual Private Network (VPN) connection between your corporate datacenter and your VPC and leverage the AWS cloud as an extension of your corporate datacenter. http://aws.amazon.com/vpc/faqs/#G1"
946,Amazon S3提供以下哪些功能？, 云中的虚拟服务器, 高度可扩展的云存储, 云中高度加密的虚拟磁盘, 云中的瞬态存储,,,,,,,B,,"Amazon S3 provides Scalable Storage in the Cloud. Amazon Simple Storage Service (Amazon S3) is object storage with a simple web service interface to store and retrieve any amount of data from anywhere on the web. It is designed to deliver 99.999999999% durability, and scale past trillions of objects worldwide. https://aws.amazon.com/s3/"
947,截至2017年10月2日，Amazon EC2实例的结算流程已更新。以下哪项有关您如何为Amazon EC2实例付款的说法是正确的？ （选择2个答案）, 付款不会因实例AMI的操作系统而异。, 您可以按小时或每秒付费，具体取决于AMI的操作系统实例。, 您按日支付计算容量;小时按比例收费。, 您可以按小时或按秒付费，具体取决于实例类型。,,,,,,,BD,,"Previously, if you launched an instance for 5 minutes, you would pay for 1 hour. If you launched an instance for 45 minutes, you would also pay for 1 hour. This means that partial hours cost as much as one full hour. Pricing is per instance-hour consumed for each instance, from the time an instance is launched until it is terminated or stopped. Each partial instance-hour consumed will be billed as a full hour. With EC2 services now billed per-second in some cases, as well as per-hour in others as of October 2, 2017, there is more to consider. Amazon AWS is still based on the concept of pay-as-you-go. You pay Amazon EC2 instances by the second for all instance types except Dedicated Host, which is still billed per instance-hour. You are billed per second when using Linux operating systems with no separate hourly charge, and billed per hour when using Windows operating systems. http://aws.amazon.com/ec2/pricing/"
948,当实例终止时，Amazon EC2会为每个连接的Amazon EBS卷使用_____属性的值来确定是保留还是删除卷。, InstanceInitiatedShutdownBehavior, DeleteOnTermination, EC2ModifyInstance, DisableApiTermination,,,,,,,B,,"When an instance terminates, Amazon EC2 uses the value of the DeleteOnTermination attribute for each attached Amazon EBS volume to determine whether to preserve or delete the volume. http://docs.aws.amazon.com/AWSEC2/latest/UserGuide/terminating-instances.html"
949,Amazon RDS的表现如何？, 它测试网站的功能。, 它阻止用户创建数据库实例。, 它管理设置关系数据库所涉及的工作。, 它提供感官反馈。,,,,,,,C,,Amazon RDS manages the work involved in setting up a relational database: from provisioning the infrastructure capacity you request to installing the database software. http://aws.amazon.com/rds/faqs/#1
950,在计划弃用之前，S3 Reduced Redundancy存储的推荐用例是什么？, 它通过在较低冗余级别下提供500倍典型磁盘驱动器的耐用性来降低存储成本。, 它用于在较低冗余级别下降低非关键数据的存储成本。, 它用于通过允许您销毁特定辖区之外的任何文件副本来降低存储成本。, 它用于在单个设施中以高冗余度降低可重现数据的存储成本。,,,,,,,B,,"Reduced Redundancy Storage (RRS) was introduced In order to reduce storage costs. When first developed, you could use reduced redundancy storage for noncritical, reproducible data at lower levels of redundancy than Amazon S3 provides with standard storage. Now Standard is a more affordable from a cost perspective, because Amazon is deprecating RRS and has changed the pricing structure. http://docs.aws.amazon.com/AmazonS3/latest/dev/UsingRRS.html"
951,____________是一种快速，灵活，完全管理的发布/订阅消息服务。, 亚马逊SQS, 亚马逊SES, 亚马逊FPS, 亚马逊SNS,,,,,,,D,,"Amazon Simple Notification Service (Amazon SNS) is a fast, flexible, fully managed push messaging service. Amazon SNS makes it simple and cost-effective to push to mobile devices such as iPhone, iPad, Android, Kindle Fire, and internet connected smart devices, as well as pushing to other distributed services. http://aws.amazon.com/sns/?nc1=h_l2_as"
952,AWS是否提供任何基于Web的图形用户界面来访问和管理EC2实例？, 是的，AWS Application Clusters。, 不，您只能使用可用的软件开发工具包。, 是的，AWS管理控制台。, 不，您只能使用命令行界面。,,,,,,,C,,You can access and manage Amazon Web Services through a simple and intuitive web-based user interface known as the AWS Management Console. http://aws.amazon.com/console/
953,Amazon S3中对象的最大大小是多少？, 4 TB, 无限, 5 TB, 500 MB,,,,,,,C,,"5TB is the maximum size of an object in Amazon S3. The total volume of data and number of objects you can store are unlimited. Individual Amazon S3 objects can range in size from a minimum of 0 bytes to a maximum of 5 terabytes. The largest object that can be uploaded in a single PUT is 5 gigabytes. For objects larger than 100 megabytes, customers should consider using the Multipart Upload capability. http://aws.amazon.com/s3/faqs/#How_much_data_can_I_store"
954,单个Amazon S3对象的以下哪个大小范围是正确的？, 5千兆字节到5太字节, 0字节到5太字节, 100兆字节到5千兆字节, 1字节到5千兆字节,,,,,,,B,,The total volume of data and number of objects you can store are unlimited. Individual Amazon S3 objects can range in size from 0 bytes to 5 terabytes. https://aws.amazon.com/s3/faqs/
955,Amazon AWS中的安全组是什么？, 提供编辑安全设置权限的UNIX组, 一组授权的实例，用于控制对其他资源的访问, 一个虚拟防火墙，用于控制一个或多个实例的流量, AWS资源的访问控制列表（ACL）,,,,,,,C,,"A security group acts as a virtual firewall that controls the traffic for one or more instances. When you launch an instance, you associate one or more security groups with the instance. You add rules to each security group that allow traffic to or from its associated instances. You can modify the rules for a security group at any time; the new rules are automatically applied to all instances that are associated with the security group. When we decide whether to allow traffic to reach an instance, we evaluate all the rules from all the security groups that are associated with the instance. http://docs.aws.amazon.com/AWSEC2/latest/UserGuide/using-network-security.html"
956,EBS（弹性块存储）最好描述为：, 持久的互联网存储, 持久块存储。, 瞬态实例存储。, 瞬态块存储。,,,,,,,B,,Amazon Elastic Block Store (Amazon EBS) provides block level (file system type) storage volumes for use with Amazon EC2 instances. Amazon EBS volumes are highly available and reliable storage volumes that can be attached to any running instance that is in the same Availability Zone. Amazon EBS volumes that are attached to an Amazon EC2 instance are exposed as storage volumes that persist independently from the life of the instance. http://docs.aws.amazon.com/AWSEC2/latest/UserGuide/AmazonEBS.html
957,在Amazon RDS中，以下哪项为数据库（DB）实例提供了增强的可用性和持久性，使它们非常适合生产数据库工作负载？, 安置组, 多选项组部署, 多可用区部署, 多VPC部署,,,,,,,C,,"Amazon RDS Multi-AZ deployments provide enhanced availability and durability for Database (DB) Instances, making them a natural fit for production database workloads. When you provision a Multi-AZ DB Instance, Amazon RDS automatically creates a primary DB Instance and synchronously replicates the data to a standby instance in a different Availability Zone (AZ). Each AZ runs on its own physically distinct, independent infrastructure, and is engineered to be highly reliable. http://aws.amazon.com/rds/multi-az/"
958,亚马逊Linux AMI是：, 一个简单的OS安装媒体。, AWS提供的实例包。, 一个精致，易于使用，最新的Linux桌面发行版。, AWS提供的受支持和维护的Linux映像。,,,,,,,D,,"The Amazon Linux AMI is a supported and maintained Linux image provided by AWS. It is updated on a regular basis to include the latest components, and these updates are also made available in the yum repositories for installation on running instances. The Amazon Linux AMI also Includes packages that enable easy integration with AWS services, such as the AWS CLI, Amazon EC2 API and AMI tools, the Boto library for Python, and the Elastic Load Balancing tools. http://docs.aws.amazon.com/AWSEC2/latest/UserGuide/AMIs.html#amazon-linux"
959,___________是一种全面管理的服务，用于大规模实时处理流数据。, AWS Data Pipeline, 亚马逊Kinesis, AWS CloudHSM, 亚马逊弹性计算云,,,,,,,B,,"Amazon Kinesis is a fully managed service for real-time processing of streaming data at massive scale. Amazon Kinesis can collect and process hundreds of terabytes of data per hour from hundreds of thousands of sources, allowing you to easily write applications that process information in real-time from sources such as web site click- streams, marketing and financial information, manufacturing instrumentation and social media, and operational logs and metering data. http://docs.aws.amazon.com/mobile/sdkforandroid/developerguide/kinesis.html"
960,在Amazon S3中，定义谁可以访问特定存储桶或对象的文档是什么？, 访问控制记录, 访问控制服务, 访问控制列表, 访问控制服务器,,,,,,,C,,Access Control List is the document that defines who can access a particular bucket or object in Amazon S3. Amazon S3 Access Control Lists (ACLs) enable you to manage access to buckets and objects. Each bucket and object has an ACL attached to it as a subresource. It defines which AWS accounts or groups are granted access and the type of access. http://docs.aws.amazon.com/AmazonS3/latest/dev/acl-overview.html
961,存储在Amazon S3中的对象在哪里？, 在一个桶里, 在收藏家, 在档案馆, 在一个保险柜里,,,,,,,A,,"Every object in Amazon S3 is stored in a bucket. Before you can store data in Amazon S3, you must create a bucket. http://docs.aws.amazon.com/AmazonS3/latest/gsg/CreatingABucket.html"
962,哪些AWS服务仅在需要时自动启动实例，从而提供成本优化？, 弹性负载平衡, 弹性计算云, Auto Scaling, 关系数据库服务,,,,,,,C,,"AWS Auto Scaling can launch instances based on certain criteria. This provides cost optimization to the user as it will only launch the instance when required, thereby resulting in cost saving. http://docs.aws.amazon.com/AutoScaling/latest/DeveloperGuide/WhatIsAutoScaling.html"
963,在Amazon EC2中，您是否可以从快照创建EBS卷并将其附加到另一个实例？, 不，您无法将EBS卷附加到实例。, 是的，只有当音量大于2TB时才可以。, 不，您无法从快照创建EBS卷。, 是的你可以。,,,,,,,D,,"To keep a backup copy of your data, you can create a snapshot of an EBS volume, which is stored in Amazon S3. You can create an EBS volume from a snapshot, and attach it to another instance. http://docs.amazonwebservices.com/AWSEC2/latest/UserGuide/Storage.html"
964,竞价型实例是否理想地设计用于以下目的？, 运行可根据特定工作负载向上和向下扩展的数据库实例。, 运行长时间和高度事务性的应用程序。, 用于在紧迫的期限内构建分布式容错数据库。, 利用低于标准按需价格的超额EC2容量，用于短期工作。,,,,,,,D,,"There are four general categories of time-flexible and interruption-tolerant tasks that work well with Spot Instances: Delayable tasks, Optional tasks, Tasks that can be sped up by adding additional computing power and at the end, Tasks that require a large number of compute instances that you can't access any other way. http://aws.amazon.com/ec2/spot-instances/"
965,Amazon EMR代表什么？, 弹性磁共振, 加密机器读取, 弹性MapReduce, 加密机器渲染,,,,,,,C,,"Amazon EMR stands for Elastic MapReduce (Amazon EMR.) Amazon EMR is a managed cluster platform that simplifies running big data frameworks, such as Apache Hadoopand Apache Spark, on AWS to process and analyze vast amounts of data. By using these frameworks and related open-source projects, such as Apache Hive and Apache Pig, you can process data for analytics purposes and business intelligence workloads. http://docs.aws.amazon.com/ElasticMapReduce/latest/DeveloperGuide/emr-what-is-emr.html"
966,EMR的主要用途是什么？, 数据敏感存储, 加密, 数据密集型处理任务, 认证,,,,,,,C,,"Using Amazon EMR, you can instantly provision as much or as little capacity as you like to perform data-intensive tasks for applications such as web indexing, data mining, log file analysis, machine learning, financial analysis, scientific simulation, and bioinformatics research. Amazon EMR lets you focus on crunching or analyzing your data without having to worry about time-consuming set-up, management or tuning of Hadoop clusters or the compute capacity upon which they sit. https://aws.amazon.com/elasticmapreduce/faqs/"
967,Amazon S3提供哪些云服务？, 通过Internet进行密钥的原子更新, 通过互联网传递信息, 通过Internet存储, 通过Internet锁定对象,,,,,,,C,,"Amazon S3 has a simple web services interface that you can use to store and retrieve any amount of data, at any time, from anywhere on the web. http://docs.aws.amazon.com/AmazonS3/latest/dev/Introduction.html"
968,用户正在使用EC2启动实例。在启动实例之前，用户应考虑以下哪些选项？, 选择要启动实例的区域。, 所有选择都是正确的。, 选择实例类型。, 选择AMI的操作系统。,,,,,,,B,,"Regarding Amazon EC2, when launching an instance, the user needs to select the region the instance would be launched from. While launching, the user needs to plan for the instance type and the OS of the instance. http://docs.aws.amazon.com/AWSEC2/latest/UserGuide/ec2-launch-instance_linux.html"
969,关于AWS CloudFormation，要在运行时将值传递给模板，您应该使用____________。, 参数, 条件, 资源, 制图,,,,,,,A,,"Optional parameters are listed in the Parameters section. Parameters enable you to pass values to your template at runtime, and can be dereferenced in the Resources and Outputs sections of the template. http://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/concept-template.html"
970,Amazon S3代表什么？, 社交存储服务, 简单的存储服务, 安全存储服务, 标准存储服务,,,,,,,B,,"Amazon Simple Storage Service (Amazon S3) is storage for the Internet. It provides a simple interface to manage scalable, reliable, and low latency data storage service over the Internet. http://docs.aws.amazon.com/AmazonS3/ latest/gsg/GetStartedWithS3.html"
971,什么是亚马逊工作空间？, Amazon WorkSpaces是云中完全托管的桌面计算服务，允许最终用户使用他们选择的设备访问所需的文档，应用程序和资源。, Amazon WorkSpaces是一个灵活的应用程序管理解决方案，具有自动化工具，使您能够建模和控制应用程序及其支持基础架构。, Amazon WorkSpaces是一个完全冗余的数据存储基础架构，可以随时从Web上的任何位置存储和检索任意数量的数据。, Amazon WorkSpaces是一项Web服务，使企业，研究人员，数据分析师和开发人员能够轻松且经济高效地处理大量数据。,,,,,,,A,,"Amazon WorkSpaces is a fully managed desktop computing service in the AWS cloud, allowing end-users to access the documents, applications, and resources they need with the device of their choice. Amazon WorkSpaces offers a choice of service bundles. You can choose from Value, Standard, Performance, Power, or Graphics bundles that offer different CPU, GPU, memory, and storage resources (SSD volumes). https://aws.amazon.com/workspaces/"
972,AMI代表什么？, 亚马逊机器图像, 高级机器实例, 亚马逊微实例, 先进的机器图像,,,,,,,A,,"An Amazon Machine Image (AMI) is a template that contains a software configuration (for example, an operating system, an application server, and applications). From an AMI, you launch an instance, which is a copy of the AMI running as a virtual server in the cloud. You can launch multiple instances of an AMI, as shown in the following figure. http://aws.amazon.com/ec2/faqs/"
973,对于EC2实例的标签和资源标识符，以下哪项是正确的？, 您无法通过其标记选择实例来停止，终止或删除, 终止资源时，无需指定资源标识符。, 停止资源时，无需指定资源标识符。, 您可以按标签选择实例以进行停止，终止或删除,,,,,,,A,,"You can assign tags only to resources that already exist. You can't terminate, stop, or delete a resource based solely on its tags; you must specify the resource identifier. For example, to delete snapshots that you tagged with a tag key called DeleteMe, you must use the DeleteSnapshots action with the resource identifiers of the snapshots, such as snap-1234567890abcdef0. To identify resources by their tags, you can use the DescribeTags action to list all of your tags and their associated resources. http://docs.amazonwebservices.com/AWSEC2/latest/UserGuide/Using_Tags.html"
974,亚马逊SES提供什么？, 托管电子邮件服务器, 可扩展的反垃圾邮件服务, 可扩展的电子邮件发送和接收服务, AWS CloudFormation Designer的托管拖放界面,,,,,,,C,,"Amazon SES or Simple Email Service offers a transactional and highly scalable email service. Amazon SES is an email platform that provides an easy, cost-effective way for you to send and receive email using your own email addresses and domains. For example, you can send marketing emails such as special offers, transactional emails such as order confirmations, and other types of correspondence such as newsletters. When you use Amazon SES to receive mail, you can develop software solutions such as email autoresponders, email unsubscribe systems, and applications that generate customer support tickets from incoming emails. http://aws.amazon.com/ses/"
975,EC2实例的定价为____。, 每个实例小时, 每个实例分钟或实例小时, 每个实例 - 秒或每个实例 - 小时, 每个实例分钟,,,,,,,C,,"billed per-second, while Dedicated instances are billed per hour. Linux instances can be billed per second, but Microsoft Windows instances are billed per hour. https://aws.amazon.com/blogs/aws/new-per-second-billing-for-ec2-instances-and-ebs-volumes/"
976,什么是亚马逊冰川的“金库”？, 映射AWS区域的唯一ID，以及特定的Amazon S3存储桶, 一种在Amazon Glacier中将归档组合在一起的方法, 用于存储S3桶的容器, AWS注册日期后12个月内可用的免费套餐,,,,,,,B,,An Amazon Glacier vault is a container in which you can organize and manage your archives. You store data in Amazon Glacier as an archive. Each archive is assigned a unique archive ID that can later be used to retrieve the data. An archive can represent a single file or you may choose to combine several files to be uploaded as a single archive. You upload archives into vaults. Vaults are collections of archives that you use to organize your data. http://aws.amazon.com/glacier/faqs/#How_do_vaults_work
977,用户已启动了五个实例并已使用ELB注册它们。用户如何将第六个EC2实例添加到ELB？, 用户必须停止ELB并添加第六个实例。, 用户可以通过API，CLI或AWS管理控制台动态添加第六个实例。, 用户可以添加实例并更改ELB配置文件。, ELB最多只能有五个实例。,,,,,,,B,,"Elastic Load Balancing automatically distributes incoming traffic across multiple EC2 instances. You create a load balancer and register instances with the load balancer in one or more Availability Zones. The load balancer serves as a single point of contact for clients. This enables you to increase the availability of your application. You can add and remove EC2 instances from your load balancer as your needs change, without disrupting the overall flow of information. http://docs.aws.amazon.com/ElasticLoadBalancing/latest/DeveloperGuide/SvcIntro.html"
978,Amazon的Elastic Beanstalk不支持以下哪种编程语言？, 红宝石, Java的, Node.js的, Perl的,,,,,,,D,,"AWS Elastic Beanstalk web server environment tiers support applications developed in Java, PHP, .NET, Node.js, Python, and Ruby as well as different container types for each language. Worker environments are supported for all platforms except .NET. http://docs.aws.amazon.com/elasticbeanstalk/latest/dg/concepts.platforms.html"
979,Amazon CloudFront是________。, 持久块级存储卷, 内容分发网络服务, 云中完全托管的桌面计算服务, 云应用程序的任务协调和状态管理服务,,,,,,,B,,"Amazon CloudFront is a content delivery network (CDN) service. It integrates with other Amazon Web Services to give developers and businesses an easy way to distribute content to end users with low latency, high data transfer speeds, and no minimum usage commitments. http://aws.amazon.com/cloudfront/"
980,在S3服务的背景下，RRS代表什么？, 区域权利储存, 关系权利存储, 区域权利标准, 减少冗余存储,,,,,,,D,,"In Amazon S3, RRS stands for Reduced Redundancy Storage. Reduced redundancy storage stores objects on multiple devices across multiple facilities, providing 400 times the durability of a typical disk drive, but it does not replicate objects as many times as Amazon S3 standard storage. In addition, reduced redundancy storage is designed to sustain the loss of data in a single facility. http://docs.aws.amazon.com/AmazonS3/latest/dev/UsingRRS.html"
